"Date","SimpleDate","TemperatureOut","Feels Like (°C)","Dew Point (°C)","WindSpeed(km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","RelativePressure(hPa)","Humidity(%)","Indoor Temperature (°C)","Indoor Humidity (%)","AvgWindDir10min","Outdoor Battery","AbsolutePressure(hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-01-30T19:55:00-06:00,2025-01-30 19:55:00,27.5,28.7,19,0.4,1.8,33.1,255,0,0,0,0,11.7,1297.3,1297.3,1002.9,60,28.9,57,245,1,1002.9,30.4,19.5
2025-01-30T19:50:00-06:00,2025-01-30 19:50:00,27.8,29.1,19,0,1.8,33.1,268,0,0,0,0,11.7,1297.3,1297.3,1002.7,59,28.8,57,245,1,1002.7,30.3,19.4
2025-01-30T19:45:00-06:00,2025-01-30 19:45:00,28,29.1,18.7,0,3.6,33.1,251,0,0,0,0,11.7,1297.3,1297.3,1002.6,57,28.8,57,278,1,1002.6,30.3,19.4
2025-01-30T19:40:00-06:00,2025-01-30 19:40:00,28.2,29.4,18.9,0,3.6,33.1,246,0,0,0,0,11.7,1297.3,1297.3,1002.3,57,28.8,57,278,1,1002.3,30.3,19.4
2025-01-30T19:35:00-06:00,2025-01-30 19:35:00,28.4,29.6,18.8,1.8,3.6,33.1,269,0,0,0,0,11.7,1297.3,1297.3,1002.4,56,28.8,57,334,1,1002.4,30.3,19.4
2025-01-30T19:30:00-06:00,2025-01-30 19:30:00,28.7,29.9,18.8,0,3.6,33.1,280,0,0,0,0,11.7,1297.3,1297.3,1002.3,55,28.9,57,334,1,1002.3,30.4,19.5
2025-01-30T19:25:00-06:00,2025-01-30 19:25:00,28.7,29.9,18.8,2.9,7.2,33.1,340,0,0,0,0,11.7,1297.3,1297.3,1002.2,55,28.9,57,321,1,1002.2,30.4,19.5
2025-01-30T19:20:00-06:00,2025-01-30 19:20:00,28.9,30,18.6,4,9.4,33.1,322,0,0,0,0,11.7,1297.3,1297.3,1002,54,28.9,56,321,1,1002,30.3,19.2
2025-01-30T19:15:00-06:00,2025-01-30 19:15:00,29.1,30.3,18.8,6.1,14.8,33.1,318,0,0,0,0,11.7,1297.3,1297.3,1002,54,28.9,56,315,1,1002,30.3,19.2
2025-01-30T19:10:00-06:00,2025-01-30 19:10:00,29.3,30.5,18.7,0.7,16.6,33.1,251,0,0,0,0,11.7,1297.3,1297.3,1001.8,53,28.9,56,315,1,1001.8,30.3,19.2
2025-01-30T19:05:00-06:00,2025-01-30 19:05:00,29.5,30.8,18.9,2.9,9.4,33.1,294,0,0,0,0,11.7,1297.3,1297.3,1001.9,53,28.8,57,347,1,1001.9,30.3,19.4
2025-01-30T19:00:00-06:00,2025-01-30 19:00:00,29.8,31.1,18.9,6.8,13,33.1,309,0,0,0,0,11.7,1297.3,1297.3,1001.9,52,28.8,56,347,1,1001.9,30.2,19.1
2025-01-30T18:55:00-06:00,2025-01-30 18:55:00,29.9,31.1,18.6,7.2,13,33.1,297,0,0,0,0,11.7,1297.3,1297.3,1002,51,28.8,56,340,1,1002,30.2,19.1
2025-01-30T18:50:00-06:00,2025-01-30 18:50:00,29.9,31.2,19,4,9.4,33.1,13,0,0,0,0,11.7,1297.3,1297.3,1001.8,52,28.8,56,340,1,1001.8,30.2,19.1
2025-01-30T18:45:00-06:00,2025-01-30 18:45:00,30.2,31.5,18.9,7.2,18.4,33.1,345,0,0,0,0,11.7,1297.3,1297.3,1001.7,51,28.9,56,328,1,1001.7,30.3,19.2
2025-01-30T18:40:00-06:00,2025-01-30 18:40:00,30.1,31.5,19.1,7.9,11.2,33.1,307,0,0,0,0,11.7,1297.3,1297.3,1001.4,52,28.9,56,328,1,1001.4,30.3,19.2
2025-01-30T18:35:00-06:00,2025-01-30 18:35:00,30.1,31.7,19.4,7.9,16.6,33.1,10,0,0,0,0,11.7,1297.3,1297.3,1001.4,53,28.8,56,350,1,1001.4,30.2,19.1
2025-01-30T18:30:00-06:00,2025-01-30 18:30:00,30.3,32,19.6,6.8,14.8,33.1,283,0,0,0,0,11.7,1297.3,1297.3,1001.4,53,28.8,55,350,1,1001.4,30,18.8
2025-01-30T18:25:00-06:00,2025-01-30 18:25:00,30.2,32.4,20.4,6.5,11.2,33.1,9,0,0,0,0,11.7,1297.3,1297.3,1001.3,56,28.8,55,318,1,1001.3,30,18.8
2025-01-30T18:20:00-06:00,2025-01-30 18:20:00,30.2,32.4,20.4,8.6,13,33.1,300,0,0,0,0,11.7,1297.3,1297.3,1001.2,56,28.8,56,318,1,1001.2,30.2,19.1
2025-01-30T18:15:00-06:00,2025-01-30 18:15:00,30.3,32.6,20.5,2.5,9.4,33.1,60,0,0,0,0,11.7,1297.3,1297.3,1001.1,56,28.8,55,324,1,1001.1,30,18.8
2025-01-30T18:10:00-06:00,2025-01-30 18:10:00,30.5,33,20.7,4.3,7.2,33.1,278,0,0,0,0,11.7,1297.3,1297.3,1001.2,56,28.7,55,324,1,1001.2,29.9,18.8
2025-01-30T18:05:00-06:00,2025-01-30 18:05:00,30.6,32.9,20.5,4,14.8,33.1,347,0,0,0,0,11.7,1297.3,1297.3,1001,55,28.7,55,330,1,1001,29.9,18.8
2025-01-30T18:00:00-06:00,2025-01-30 18:00:00,30.7,33.1,20.6,2.2,3.6,33.1,24,0,0,0,0,11.7,1297.3,1297.3,1000.9,55,28.6,55,330,1,1000.9,29.7,18.7
2025-01-30T17:55:00-06:00,2025-01-30 17:55:00,30.7,33.1,20.6,0.4,13,33.1,15,0,0,0,0,11.7,1297.3,1297.3,1000.8,55,28.5,55,6,1,1000.8,29.6,18.6
2025-01-30T17:50:00-06:00,2025-01-30 17:50:00,30.9,33.3,20.5,3.2,9.4,33.1,20,0,0,0,0,11.7,1297.3,1297.3,1000.8,54,28.4,55,6,1,1000.8,29.4,18.5
2025-01-30T17:45:00-06:00,2025-01-30 17:45:00,31.1,33.4,20.4,4.7,13,33.1,325,0,0,0,0,11.7,1297.3,1297.3,1000.6,53,28.4,55,330,1,1000.6,29.4,18.5
2025-01-30T17:40:00-06:00,2025-01-30 17:40:00,31.2,33.6,20.5,2.9,14.8,33.1,0,0,0,0,0,11.7,1297.3,1297.3,1000.4,53,28.3,55,330,1,1000.4,29.3,18.4
2025-01-30T17:35:00-06:00,2025-01-30 17:35:00,31.4,34,20.6,1.4,13,33.1,11,0,0,0,0,11.7,1297.3,1297.3,1000.4,53,28.3,55,7,1,1000.4,29.3,18.4
2025-01-30T17:30:00-06:00,2025-01-30 17:30:00,31.4,33.7,20.3,10.4,22,33.1,329,0,0,0,0,11.7,1297.3,1297.3,1000.3,52,28.3,54,7,1,1000.3,29.2,18.1
2025-01-30T17:25:00-06:00,2025-01-30 17:25:00,31.6,34.1,20.5,6.5,13,33.1,314,0,0,0,0,11.7,1297.3,1297.3,1000.3,52,27.7,50,346,1,1000.3,28.1,16.3
2025-01-30T17:20:00-06:00,2025-01-30 17:20:00,31.8,34.2,20.4,4,14.8,33.1,42,0,0,0,0,11.7,1297.3,1297.3,1000.1,51,27.4,50,346,1,1000.1,27.8,16.1
2025-01-30T17:15:00-06:00,2025-01-30 17:15:00,32,34.4,20.3,6.5,18.4,33.1,354,0,0,0,0,11.7,1297.3,1297.3,1000.5,50,27,50,8,1,1000.5,27.4,15.7
2025-01-30T17:10:00-06:00,2025-01-30 17:10:00,32.1,34.3,20,2.2,14.8,33.1,341,0,0,0,0,11.7,1297.3,1297.3,1000.4,49,26.3,50,8,1,1000.4,26.3,15.1
2025-01-30T17:05:00-06:00,2025-01-30 17:05:00,32.2,34.5,20.1,8.6,18.4,33.1,350,0,0,0,0,11.7,1297.3,1297.3,1000.6,49,25.1,50,8,1,1000.6,24.9,13.9
2025-01-30T17:00:00-06:00,2025-01-30 17:00:00,32.2,34.2,19.8,9.4,16.6,33.1,344,0,0,0,0,11.7,1297.3,1297.3,1000.4,48,24.5,51,8,1,1000.4,24.3,13.7
2025-01-30T16:55:00-06:00,2025-01-30 16:55:00,32.3,34.4,19.9,3.6,14.8,33.1,21,0,0,0,0,11.7,1297.3,1297.3,1000.4,48,25.4,56,356,1,1000.4,25.4,16
2025-01-30T16:50:00-06:00,2025-01-30 16:50:00,32.5,34.8,20,10.8,18.4,33.1,315,0,0,0,0,11.7,1297.3,1297.3,1000.4,48,24.9,56,356,1,1000.4,24.9,15.5
2025-01-30T16:45:00-06:00,2025-01-30 16:45:00,32.6,34.7,19.8,7.2,13,33.1,346,0,0,0,0,11.7,1297.3,1297.3,1000.4,47,24.2,49,325,1,1000.4,23.9,12.8
2025-01-30T16:40:00-06:00,2025-01-30 16:40:00,32.6,34.7,19.8,12.6,25.6,33.1,331,0,0,0,0,11.7,1297.3,1297.3,1000.4,47,24.9,54,325,1,1000.4,24.8,14.9
2025-01-30T16:35:00-06:00,2025-01-30 16:35:00,32.8,34.8,19.6,5.8,11.2,33.1,319,0,0,0,0,11.7,1297.3,1297.3,1000.3,46,25.3,58,26,1,1000.3,25.4,16.4
2025-01-30T16:30:00-06:00,2025-01-30 16:30:00,32.9,34.8,19.4,16.6,22,33.1,320,0,0,0,0,11.7,1297.3,1297.3,1000.2,45,24.6,53,26,1,1000.2,24.5,14.4
2025-01-30T16:25:00-06:00,2025-01-30 16:25:00,33.4,35.1,19.1,2.9,13,33.1,127,0,0,0,0,11.7,1297.3,1297.3,1000.2,43,24.2,49,329,1,1000.2,23.9,12.8
2025-01-30T16:20:00-06:00,2025-01-30 16:20:00,33.2,35,19.3,6.8,18.4,33.1,294,0,0,0,0,11.7,1297.3,1297.3,1000.3,44,25.2,54,329,1,1000.3,25.2,15.2
2025-01-30T16:15:00-06:00,2025-01-30 16:15:00,33.3,35,19,10.4,14.8,33.1,329,0,0,0,0,11.7,1297.3,1297.3,1000.4,43,24.7,52,128,1,1000.4,24.6,14.2
2025-01-30T16:10:00-06:00,2025-01-30 16:10:00,33.3,34.7,18.6,12.2,25.6,33.1,9,0,0,0,0,11.7,1297.3,1297.3,1000,42,24.3,50,128,1,1000,24.1,13.2
2025-01-30T16:05:00-06:00,2025-01-30 16:05:00,33.7,35.2,18.6,11.5,25.6,33.1,329,0,0,0,0,11.7,1297.3,1297.3,1000.2,41,24.7,48,346,1,1000.2,24.5,12.9
2025-01-30T16:00:00-06:00,2025-01-30 16:00:00,33.6,35.2,18.9,11.2,14.8,33.1,277,0,0,0,0,11.7,1297.3,1297.3,1000.1,42,25.6,52,346,1,1000.1,25.6,15
2025-01-30T15:56:00-06:00,2025-01-30 15:56:00,33.5,35.3,19.2,11.2,23.8,33.1,20,0,0,0,0,11.7,1297.3,1297.3,1000.1,43,25.1,48,6,1,1000.1,24.9,13.3
2025-01-30T15:50:00-06:00,2025-01-30 15:50:00,33.7,36.5,20.4,18.4,25.6,33.1,326,0,0,0,0,11.7,1297.3,1297.3,1000.2,46,24.2,41,6,1,1000.2,23.7,10.1
2025-01-30T15:45:00-06:00,2025-01-30 15:45:00,34,37.1,20.7,8.6,13,33.1,131,0,0,0,0,11.7,1297.3,1297.3,1000,46,24.4,42,74,1,1000,24,10.7
2025-01-30T15:40:00-06:00,2025-01-30 15:40:00,34.2,37.5,20.9,10.4,16.6,33.1,331,0,0,0,0,11.7,1297.3,1297.3,1000,46,25.1,44,74,1,1000,24.8,12
2025-01-30T15:35:00-06:00,2025-01-30 15:35:00,33.9,36.9,20.6,5.4,14.8,33.1,282,0,0,0,0,11.7,1297.3,1297.3,1000.2,46,25,42,89,1,1000.2,24.7,11.2
2025-01-30T15:30:00-06:00,2025-01-30 15:30:00,34,36.8,20.4,4,14.8,33.1,72,0,0,0,0,11.7,1297.3,1297.3,1000,45,25.1,40,89,1,1000,24.7,10.6
2025-01-30T15:25:00-06:00,2025-01-30 15:25:00,34.4,37.6,20.7,10.1,18.4,33.1,83,0,0,0,0,11.7,1297.3,1297.3,999.9,45,25.4,40,25,1,999.9,25.1,10.8
2025-01-30T15:20:00-06:00,2025-01-30 15:20:00,34.1,37.3,20.8,10.4,18.4,33.1,321,0,0,0,0,11.7,1297.3,1297.3,999.8,46,25.9,41,25,1,999.8,25.6,11.6
2025-01-30T15:15:00-06:00,2025-01-30 15:15:00,34.1,37.3,20.8,6.5,23.8,33.1,34,0,0,0,0,11.7,1297.3,1297.3,999.8,46,26.4,44,357,1,999.8,26.2,13.2
2025-01-30T15:10:00-06:00,2025-01-30 15:10:00,34.2,36.9,20.2,7.6,20.2,33.1,15,0,0,0,0,11.7,1297.3,1297.3,1000,44,27.2,46,357,1,1000,27.3,14.6
2025-01-30T15:05:00-06:00,2025-01-30 15:05:00,34.1,36.4,19.7,8.3,11.2,33.1,347,0,0,0,0,11.7,1297.3,1297.3,1000.1,43,28.4,50,64,1,1000.1,28.9,16.9
2025-01-30T15:00:00-06:00,2025-01-30 15:00:00,34.4,37.3,20.4,13.7,20.2,33.1,71,0,0,0,0,11.7,1297.3,1297.3,1000,44,30,53,64,1,1000,31.6,19.3
2025-01-30T14:55:00-06:00,2025-01-30 14:55:00,34.7,37.6,20.3,8.3,13,33.1,306,0,0,0,0,11.7,1297.3,1297.3,1000,43,30.8,54,313,1,1000,33.1,20.4
2025-01-30T14:50:00-06:00,2025-01-30 14:50:00,34.3,36.8,19.9,2.9,16.6,33.1,68,0,0,0,0,11.7,1297.3,1297.3,1000,43,30.7,54,313,1,1000,32.9,20.3
2025-01-30T14:45:00-06:00,2025-01-30 14:45:00,34.4,36.7,19.6,4,22,33.1,279,0,0,0,0,11.7,1297.3,1297.3,1000.5,42,30.8,54,323,1,1000.5,33.1,20.4
2025-01-30T14:40:00-06:00,2025-01-30 14:40:00,34.5,36.9,19.7,13.3,23.8,33.1,320,0,0,0,0,11.7,1297.3,1297.3,1000,42,30.7,54,323,1,1000,32.9,20.3
2025-01-30T14:35:00-06:00,2025-01-30 14:35:00,34.5,36.9,19.7,8.6,25.6,33.1,272,0,0,0,0,11.7,1297.3,1297.3,1000.3,42,30.7,54,340,1,1000.3,32.9,20.3
2025-01-30T14:30:00-06:00,2025-01-30 14:30:00,35,37.5,19.8,6.5,13,33.1,180,0,0,0,0,11.7,1297.3,1297.3,1000.2,41,30.7,54,340,1,1000.2,32.9,20.3
2025-01-30T14:25:00-06:00,2025-01-30 14:25:00,34.6,37.4,20.2,3.6,14.8,33.1,73,0,0,0,0,11.7,1297.3,1297.3,1000.4,43,30.6,54,357,1,1000.4,32.7,20.2
2025-01-30T14:20:00-06:00,2025-01-30 14:20:00,34.4,36.4,19.2,10.1,18.4,33.1,323,0,0,0,0,11.7,1297.3,1297.3,1000.5,41,30.6,54,357,1,1000.5,32.7,20.2
2025-01-30T14:15:00-06:00,2025-01-30 14:15:00,34.3,36.5,19.5,10.1,14.8,33.1,278,0,0,0,0,11.7,1297.3,1297.3,1000.6,42,30.7,54,23,1,1000.6,32.9,20.3
2025-01-30T14:10:00-06:00,2025-01-30 14:10:00,34.3,36.5,19.5,5,22,33.1,322,0,0,0,0,11.7,1297.3,1297.3,1000.5,42,30.7,54,23,1,1000.5,32.9,20.3
2025-01-30T14:05:00-06:00,2025-01-30 14:05:00,34.3,36.5,19.5,4.7,22,33.1,313,0,0,0,0,11.7,1297.3,1297.3,1000.7,42,30.5,55,83,1,1000.7,32.8,20.4
2025-01-30T14:00:00-06:00,2025-01-30 14:00:00,35,37.2,19.4,10.1,23.8,33.1,1,0,0,0,0,11.7,1297.3,1297.3,1000.7,40,30.4,56,83,1,1000.7,32.8,20.6
2025-01-30T13:55:00-06:00,2025-01-30 13:55:00,34.4,36.4,19.2,6.5,11.2,33.1,352,0,0,0,0,11.7,1297.3,1297.3,1000.9,41,30.2,56,342,1,1000.9,32.4,20.4
2025-01-30T13:50:00-06:00,2025-01-30 13:50:00,33.4,35.1,19.1,14.8,29.5,33.1,340,0,0,0,0,11.7,1297.3,1297.3,1000.9,43,30.1,57,342,1,1000.9,32.4,20.6
2025-01-30T13:45:00-06:00,2025-01-30 13:45:00,33.4,35.4,19.5,4,13,33.1,110,0,0,0,0,11.7,1297.3,1297.3,1001.1,44,30.1,57,320,1,1001.1,32.4,20.6
2025-01-30T13:40:00-06:00,2025-01-30 13:40:00,33.9,36.3,19.9,9,13,33.1,289,0,0,0,0,11.7,1297.3,1297.3,1001.1,44,30,57,320,1,1001.1,32.3,20.6
2025-01-30T13:35:00-06:00,2025-01-30 13:35:00,34.3,36.8,19.9,11.2,20.2,33.1,320,0,0,0,0,11.7,1297.3,1297.3,1001.3,43,30,57,340,1,1001.3,32.3,20.6
2025-01-30T13:30:00-06:00,2025-01-30 13:30:00,34.3,36.8,19.9,14.8,20.2,33.1,301,0,0,0,0,11.7,1297.3,1297.3,1001.3,43,30,57,340,1,1001.3,32.3,20.6
2025-01-30T13:25:00-06:00,2025-01-30 13:25:00,34,36.5,20,10.4,22,33.1,50,0,0,0,0,11.7,1297.3,1297.3,1001.5,44,30.1,56,326,1,1001.5,32.2,20.3
2025-01-30T13:20:00-06:00,2025-01-30 13:20:00,33.8,36.4,20.2,10.4,25.6,33.1,326,0,0,0,0,11.7,1297.3,1297.3,1001.4,45,30.2,56,326,1,1001.4,32.4,20.4
2025-01-30T13:15:00-06:00,2025-01-30 13:15:00,33.9,36,19.5,7.2,14.8,33.1,326,0,0,0,0,11.7,1297.3,1297.3,1001.8,43,29.7,58,325,1,1001.8,31.9,20.6
2025-01-30T13:10:00-06:00,2025-01-30 13:10:00,33.8,35.9,19.4,6.1,25.6,33.1,246,0,0,0,0,11.7,1297.3,1297.3,1001.8,43,29.8,57,325,1,1001.8,31.9,20.3
2025-01-30T13:05:00-06:00,2025-01-30 13:05:00,33.6,35.5,19.3,8.6,23.8,33.1,295,0,0,0,0,11.7,1297.3,1297.3,1002,43,29.9,56,325,1,1002,31.9,20.2
2025-01-30T13:00:00-06:00,2025-01-30 13:00:00,33.4,35.4,19.5,7.2,18.4,33.1,258,0,0,0,0,11.7,1297.3,1297.3,1001.8,44,29.5,58,325,1,1001.8,31.6,20.3
2025-01-30T12:55:00-06:00,2025-01-30 12:55:00,33.6,35.8,19.6,7.9,25.6,33.1,27,0,0,0,0,11.7,1297.3,1297.3,1002.1,44,28.6,61,308,1,1002.1,30.5,20.3
2025-01-30T12:50:00-06:00,2025-01-30 12:50:00,33.3,35,19,15.5,33.1,33.1,27,0,0,0,0,11.7,1297.3,1297.3,1002.4,43,28.6,61,308,1,1002.4,30.5,20.3
2025-01-30T12:45:00-06:00,2025-01-30 12:45:00,33.8,36.4,20.2,14.8,16.6,33.1,18,0,0,0,0,11.7,1297.3,1297.3,1002.1,45,28.5,62,349,1,1002.1,30.5,20.5
2025-01-30T12:40:00-06:00,2025-01-30 12:40:00,34,36.2,19.6,8.6,22,33.1,80,0,0,0,0,11.7,1297.3,1297.3,1002.2,43,28.4,62,349,1,1002.2,30.3,20.4
2025-01-30T12:35:00-06:00,2025-01-30 12:35:00,33.5,35.9,19.9,9.7,18.4,33.1,349,0,0,0,0,11.7,1297.3,1297.3,1002.3,45,28.4,62,12,1,1002.3,30.3,20.4
2025-01-30T12:30:00-06:00,2025-01-30 12:30:00,33.6,36,20,4,18.4,33.1,77,0,0,0,0,11.7,1297.3,1297.3,1002.4,45,27.8,63,12,1,1002.4,29.5,20.1
2025-01-30T12:25:00-06:00,2025-01-30 12:25:00,33.4,35.9,20.2,18,31.3,33.1,340,0,0,0,0,11.7,1297.3,1297.3,1002.6,46,27.6,63,319,1,1002.6,29.2,19.9
2025-01-30T12:20:00-06:00,2025-01-30 12:20:00,33.7,36.5,20.4,7.6,16.6,33.1,248,0,0,0,0,11.7,1297.3,1297.3,1002.5,46,27.4,64,319,1,1002.5,28.9,20
2025-01-30T12:15:00-06:00,2025-01-30 12:15:00,33.8,37,20.9,3.6,18.4,33.1,55,0,0,0,0,11.7,1297.3,1297.3,1002.6,47,27.3,64,321,1,1002.6,28.8,19.9
2025-01-30T12:10:00-06:00,2025-01-30 12:10:00,33.6,36.3,20.4,10.1,27.7,27.7,58,0,0,0,0,11.7,1297.3,1297.3,1002.9,46,26.6,65,321,1,1002.9,27,19.4
2025-01-30T12:05:00-06:00,2025-01-30 12:05:00,33.7,36.8,20.8,4,13,25.6,34,0,0,0,0,11.7,1297.3,1297.3,1002.7,47,25.8,67,307,1,1002.7,26.2,19.2
2025-01-30T12:00:00-06:00,2025-01-30 12:00:00,33.5,36.4,20.6,3.6,7.2,25.6,336,0,0,0,0,11.7,1297.3,1297.3,1002.9,47,25.2,68,307,1,1002.9,25.6,18.9
2025-01-30T11:55:00-06:00,2025-01-30 11:55:00,32.6,35.8,21.1,7.6,22,25.6,311,0,0,0,0,11.7,1297.3,1297.3,1003,51,24.7,65,330,1,1003,24.9,17.7
2025-01-30T11:50:00-06:00,2025-01-30 11:50:00,32.5,35.3,20.7,4,11.2,25.6,343,0,0,0,0,11.7,1297.3,1297.3,1003.1,50,24.1,62,330,1,1003.1,24.2,16.3
2025-01-30T11:45:00-06:00,2025-01-30 11:45:00,33,35.7,20.5,7.2,11.2,25.6,330,0,0,0,0,11.7,1297.3,1297.3,1003,48,24.4,62,313,1,1003,24.5,16.6
2025-01-30T11:40:00-06:00,2025-01-30 11:40:00,33.2,36.4,21,6.1,13,25.6,336,0,0,0,0,11.7,1297.3,1297.3,1003.1,49,25.1,69,313,1,1003.1,25.4,19
2025-01-30T11:35:00-06:00,2025-01-30 11:35:00,32.4,35.1,20.6,6.8,18.4,25.6,258,0,0,0,0,11.7,1297.3,1297.3,1003.3,50,24.6,66,340,1,1003.3,24.8,17.8
2025-01-30T11:30:00-06:00,2025-01-30 11:30:00,32.2,35,20.8,6.1,14.8,25.6,330,0,0,0,0,11.7,1297.3,1297.3,1003.5,51,23.7,62,340,1,1003.5,23.7,16
2025-01-30T11:25:00-06:00,2025-01-30 11:25:00,32.9,35.8,20.7,10.8,18.4,25.6,323,0,0,0,0,11.7,1297.3,1297.3,1003.6,49,24.7,65,322,1,1003.6,24.9,17.7
2025-01-30T11:20:00-06:00,2025-01-30 11:20:00,32.6,35.2,20.5,8.3,20.2,25.6,237,0,0,0,0,11.7,1297.3,1297.3,1003.5,49,25.2,70,322,1,1003.5,25.6,19.3
2025-01-30T11:15:00-06:00,2025-01-30 11:15:00,32.2,35,20.8,8.6,14.8,25.6,277,0,0,0,0,11.7,1297.3,1297.3,1003.7,51,24.8,68,339,1,1003.7,25.1,18.5
2025-01-30T11:10:00-06:00,2025-01-30 11:10:00,31.4,34.2,21,5.4,11.2,25.6,273,0,0,0,0,11.7,1297.3,1297.3,1003.9,54,24.2,65,339,1,1003.9,24.4,17.2
2025-01-30T11:05:00-06:00,2025-01-30 11:05:00,31,33.9,21.2,3.6,5.4,25.6,323,0,0,0,0,11.7,1297.3,1297.3,1004,56,23.8,61,309,1,1004,23.8,15.8
2025-01-30T11:00:00-06:00,2025-01-30 11:00:00,30.4,33,20.9,2.9,9.4,25.6,351,0,0,0,0,11.7,1297.3,1297.3,1004.1,57,25.2,68,309,1,1004.1,25.6,18.9
2025-01-30T10:55:00-06:00,2025-01-30 10:55:00,30.3,32.8,20.8,6.1,11.2,25.6,328,0,0,0,0,11.7,1297.3,1297.3,1004.2,57,25.1,70,326,1,1004.2,25.5,19.2
2025-01-30T10:51:00-06:00,2025-01-30 10:51:00,30.3,32.8,20.8,3.6,14.8,25.6,315,0,0,0,0,11.7,1297.3,1297.3,1004.3,57,24.8,69,326,1,1004.3,25.1,18.7
2025-01-30T10:45:00-06:00,2025-01-30 10:45:00,30.2,32.4,20.4,6.5,11.2,25.6,307,0,0,0,0,11.7,1297.3,1297.3,1004.4,56,24.4,65,316,1,1004.4,24.6,17.4
2025-01-30T10:40:00-06:00,2025-01-30 10:40:00,30.2,32.6,20.7,8.3,14.8,25.6,301,0,0,0,0,11.7,1297.3,1297.3,1004.6,57,23.5,61,316,1,1004.6,23.5,15.6
2025-01-30T10:35:00-06:00,2025-01-30 10:35:00,30.2,32.8,21,7.9,9.4,25.6,356,0,0,0,0,11.7,1297.3,1297.3,1004.6,58,25.2,67,331,1,1004.6,25.5,18.6
2025-01-30T10:30:00-06:00,2025-01-30 10:30:00,30.3,32.6,20.5,10.8,16.6,25.6,328,0,0,0,0,11.7,1297.3,1297.3,1004.5,56,25,69,331,1,1004.5,25.3,18.9
2025-01-30T10:25:00-06:00,2025-01-30 10:25:00,30.5,33.2,21,6.1,9.4,25.6,323,0,0,0,0,11.7,1297.3,1297.3,1004.7,57,24.6,65,286,1,1004.7,24.8,17.6
2025-01-30T10:20:00-06:00,2025-01-30 10:20:00,30.7,33.5,21.2,4,7.2,25.6,2,0,0,0,0,11.7,1297.3,1297.3,1004.8,57,24.1,61,286,1,1004.8,24.2,16.1
2025-01-30T10:15:00-06:00,2025-01-30 10:15:00,30.4,32.8,20.6,6.1,22,25.6,329,0,0,0,0,11.7,1297.3,1297.3,1004.8,56,23.7,56,334,1,1004.8,23.6,14.4
2025-01-30T10:10:00-06:00,2025-01-30 10:10:00,30.6,32.9,20.5,10.8,16.6,23.8,322,0,0,0,0,11.7,1297.3,1297.3,1004.9,55,23.8,59,334,1,1004.9,23.8,15.3
2025-01-30T10:05:00-06:00,2025-01-30 10:05:00,30.9,33.5,20.8,10.8,18.4,23.8,287,0,0,0,0,11.7,1297.3,1297.3,1004.7,55,23.7,57,323,1,1004.7,23.6,14.7
2025-01-30T10:00:00-06:00,2025-01-30 10:00:00,30.5,33.2,21,3.6,11.2,23.8,327,0,0,0,0,11.7,1297.3,1297.3,1005.2,57,23.7,56,323,1,1005.2,23.6,14.4
2025-01-30T09:55:00-06:00,2025-01-30 09:55:00,30.2,32.6,20.7,11.2,14.8,23.8,291,0,0,0,0,11.7,1297.3,1297.3,1004.9,57,23.8,56,281,1,1004.9,23.7,14.5
2025-01-30T09:50:00-06:00,2025-01-30 09:50:00,30.1,32.8,21.2,4.7,11.2,23.8,311,0,0,0,0,11.7,1297.3,1297.3,1004.9,59,23.9,56,281,1,1004.9,23.8,14.6
2025-01-30T09:45:00-06:00,2025-01-30 09:45:00,30.2,32.8,21,7.2,22,23.8,327,0,0,0,0,11.7,1297.3,1297.3,1004.9,58,23.9,57,326,1,1004.9,23.8,14.8
2025-01-30T09:40:00-06:00,2025-01-30 09:40:00,30.1,33,21.5,5.8,23.8,23.8,290,0,0,0,0,11.7,1297.3,1297.3,1004.9,60,24.1,57,326,1,1004.9,24.1,15.1
2025-01-30T09:35:00-06:00,2025-01-30 09:35:00,29.7,32.1,20.8,2.2,11.2,20.2,53,0,0,0,0,11.7,1297.3,1297.3,1005.1,59,24.3,58,339,1,1005.1,24.3,15.5
2025-01-30T09:30:00-06:00,2025-01-30 09:30:00,29.4,31.7,20.8,14.4,18.4,20.2,330,0,0,0,0,11.7,1297.3,1297.3,1005,60,24.5,55,339,1,1005,24.4,14.8
2025-01-30T09:25:00-06:00,2025-01-30 09:25:00,28.7,30.7,20.4,14.4,18.4,20.2,305,0,0,0,0,11.7,1297.3,1297.3,1005,61,24.6,55,339,1,1005,24.6,14.9
2025-01-30T09:20:00-06:00,2025-01-30 09:20:00,28.6,30.7,20.6,14.8,20.2,20.2,308,0,0,0,0,11.7,1297.3,1297.3,1005,62,25.2,57,339,1,1005,25.3,16.1
2025-01-30T09:15:00-06:00,2025-01-30 09:15:00,28.4,30.5,20.7,4.7,13,14.8,291,0,0,0,0,11.7,1297.3,1297.3,1005.3,63,26.1,60,321,1,1005.3,26.3,17.7
